RowID,OrderDate,CustomerName,Sales,Profit
5669,2022-06-10,Sanjit Engle,53.984,17.5448
5670,2022-06-10,Sanjit Engle,389.97,132.5898
5671,2021-06-08,Trudy Glocke,355.36,92.3936
5672,2021-06-08,Trudy Glocke,140.376,8.7735
5673,2023-10-27,Sally Hughsby,15.84,5.544
5674,2023-10-27,Sally Hughsby,8.448,2.64
5675,2022-01-21,Marc Crier,12.96,6.2208
5676,2020-05-27,Patrick Jones,57.408,5.7408
5677,2020-05-27,Patrick Jones,27.6,2.208
5678,2020-12-28,Zuschuss Carroll,38.976,-50.6688
5679,2022-07-27,Steve Carroll,20.44,9.198
5680,2022-07-27,Steve Carroll,109.92,53.8608
5681,2022-09-23,Benjamin Patterson,6.38,2.9348
5682,2022-09-23,Benjamin Patterson,6.48,3.1104
5683,2020-04-01,Rob Dowd,15.84,7.128
5684,2020-04-01,Rob Dowd,1049.93,293.9804
5685,2020-04-01,Rob Dowd,154.9,40.274
5686,2021-11-04,Ken Lonsdale,98.352,35.6526
5687,2020-07-27,Chloris Kastensmidt,14.32,5.191
5688,2020-07-27,Chloris Kastensmidt,129.888,12.9888
5689,2020-07-27,Chloris Kastensmidt,48.944,16.5186
5690,2021-12-25,Roger Barcio,275.058,-90.3762
5691,2021-12-09,Kalyca Meade,27.36,9.3024
5692,2021-12-09,Kalyca Meade,44.75,20.585
5693,2021-12-09,Kalyca Meade,134.99,36.4473
5694,2021-12-09,Kalyca Meade,26.4,12.672
5695,2021-12-09,Kalyca Meade,542.94,141.1644
5696,2022-05-04,Amy Hunt,71.088,-1.7772
5697,2023-10-14,Anthony Garverick,27.396,-42.4638
5698,2023-10-14,Anthony Garverick,13.456,-23.548
5699,2022-11-04,Evan Bailliet,11.84,4.44
5700,2023-11-03,Paul Gonzalez,35.88,17.5812
5701,2022-11-23,Cathy Armstrong,40.752,15.282
5702,2022-11-23,Cathy Armstrong,139.96,-22.7435
5703,2020-12-13,Sung Shariari,2.624,0.2952
5704,2020-12-13,Sung Shariari,136.53,-52.3365
5705,2020-12-13,Sung Shariari,263.96,42.8935
5706,2020-11-02,Resi Pölking,11.64,3.3756
5707,2023-09-22,Shaun Chance,40.176,14.5638
5708,2021-05-07,Natalie Webber,79.44,30.1872
5709,2021-05-07,Natalie Webber,357.93,7.1586
5710,2021-05-07,Natalie Webber,127.764,21.294
5711,2021-05-07,Natalie Webber,2799.944,1014.9797
5712,2021-05-07,Natalie Webber,19.44,9.3312
5713,2023-07-31,Katrina Willman,36.792,4.1391
5714,2020-02-29,Hallie Redmond,5.94,1.6038
5715,2023-09-25,Arthur Gainer,177.55,47.9385
5716,2021-10-08,Brian Moss,619.95,111.591
5717,2021-10-08,Brian Moss,29.16,8.4564
5718,2021-10-08,Brian Moss,57.96,27.2412
5719,2021-10-08,Brian Moss,29.403,5.2272
5720,2023-03-29,Roger Demir,81.4,21.164
5721,2021-11-13,Ken Black,8.72,2.289
5722,2021-11-13,Ken Black,91.176,4.5588
5723,2021-11-13,Ken Black,159.968,29.994
5724,2022-09-25,Dorothy Wardle,12.96,6.2208
5725,2020-09-21,Vivek Grady,331.536,-82.884
5726,2021-09-24,Dan Reichenbach,899.91,395.9604
5727,2021-05-03,Anna Häberlin,946.344,118.293
5728,2023-12-08,Jeremy Pistek,178.11,32.0598
5729,2023-12-08,Jeremy Pistek,1089.75,305.13
5730,2023-12-08,Jeremy Pistek,61.06,28.0876
5731,2023-12-08,Jeremy Pistek,459.92,41.3928
5732,2023-12-08,Jeremy Pistek,27.52,12.6592
5733,2023-06-29,Dan Reichenbach,638.82,185.2578
5734,2023-06-29,Dan Reichenbach,30.69,7.9794
5735,2023-06-29,Dan Reichenbach,25.16,8.5544
5736,2020-06-28,Jim Karlsson,13.92,4.872
5737,2020-01-20,Mark Van Huff,19.36,9.2928
5738,2020-01-20,Mark Van Huff,19.3,5.79
5739,2022-12-30,Becky Pak,38.376,13.4316
5740,2023-03-28,Dave Hallsten,12.96,6.3504
5741,2023-03-28,Dave Hallsten,26.48,10.0624
5742,2023-03-28,Dave Hallsten,532.72,53.272
5743,2023-03-28,Dave Hallsten,26.72,12.8256
5744,2023-03-28,Dave Hallsten,20.04,9.6192
5745,2023-03-28,Dave Hallsten,795.48,7.9548
5746,2023-03-28,Dave Hallsten,21.56,6.8992
5747,2022-12-07,Lena Hernandez,249.584,31.198
5748,2022-12-07,Lena Hernandez,68.112,17.8794
5749,2022-12-07,Lena Hernandez,16.56,-2.484
5750,2023-11-18,Dave Kipp,74.95,36.7255
5751,2020-05-29,Shahid Shariari,355.455,-184.8366
5752,2022-01-21,Frank Preis,44.4,22.2
5753,2022-01-21,Frank Preis,20.65,9.499
5754,2022-02-02,Liz Carlisle,866.4,225.264
5755,2021-03-28,Alan Shonely,5.56,1.4456
5756,2020-10-13,Hunter Glantz,3.16,-8.532
5757,2020-10-13,Hunter Glantz,1999.96,624.9875
5758,2021-08-10,Barry Weirich,46.152,12.1149
5759,2021-11-21,Brosina Hoffman,32.985,-1.9791
5760,2022-12-29,Julie Prescott,481.32,125.1432
5761,2022-12-29,Julie Prescott,6.384,2.1546
5762,2023-08-12,Justin MacKendrick,542.94,152.0232
5763,2023-08-12,Justin MacKendrick,54.92,19.7712
5764,2021-11-02,Fred Hopkins,1448.82,209.274
5765,2021-09-09,Matt Collins,353.88,17.694
5766,2020-11-07,Emily Burns,333.576,25.0182
5767,2022-10-07,Peter McVee,60.144,20.2986
5768,2023-09-08,Alex Russell,85.2,20.235
5769,2021-02-24,Sung Shariari,3.15,1.512
5770,2021-02-24,Sung Shariari,22.72,10.224
5771,2021-09-23,Shaun Chance,14.91,4.6221
5772,2021-09-23,Shaun Chance,1158.12,335.8548
5773,2021-11-25,Erin Ashbrook,599.99,233.9961
5774,2022-08-30,Theone Pippenger,23.968,2.3968
5775,2022-04-11,Beth Paige,638.288,-31.9144
5776,2022-04-11,Beth Paige,13.208,4.6228
5777,2022-12-03,Liz MacKendrick,15.528,5.823
5778,2022-12-03,Kean Takahito,104.85,50.328
5779,2020-11-10,Arthur Prichep,30.48,7.9248
5780,2020-11-10,Arthur Prichep,112.648,11.2648
5781,2021-04-01,John Dryer,71.976,24.2919
5782,2021-12-11,Xylona Preis,2.21,0.5967
5783,2021-12-11,Xylona Preis,15.52,7.4496
5784,2021-12-11,Xylona Preis,36.44,16.398
5785,2023-10-02,Juliana Krohn,217.764,-384.7164
5786,2023-10-02,Juliana Krohn,39.072,4.3956
5787,2023-10-02,Juliana Krohn,22.638,-16.6012
5788,2023-10-02,Juliana Krohn,95.144,10.7037
5789,2023-04-10,Mitch Gastineau,12.32,1.848
5790,2023-04-10,Mitch Gastineau,4.419,-3.0933
5791,2023-09-29,Patrick Gardner,35,16.8
5792,2023-09-29,Patrick Gardner,72.784,0
5793,2023-09-29,Patrick Gardner,97.84,25.4384
5794,2023-09-29,Patrick Gardner,51.75,15.525
5795,2023-09-29,Patrick Gardner,46.672,16.3352
5796,2020-09-28,Lisa DeCherney,1395.54,362.8404
5797,2020-09-28,Lisa DeCherney,117.36,36.3816
5798,2020-09-28,Lisa DeCherney,18.9,8.694
5799,2020-09-28,Lisa DeCherney,77.52,37.9848
5800,2020-08-19,Craig Reiter,421.372,-6.0196
5801,2020-07-10,Michael Nguyen,575.968,43.1976
5802,2020-07-10,Michael Nguyen,10.368,3.6288
5803,2021-03-21,Ruben Dartt,15.984,1.1988
5804,2023-05-12,Julie Prescott,10.272,1.1556
5805,2023-11-13,Katrina Edelman,61.792,6.1792
5806,2023-11-13,Katrina Edelman,205.9992,-27.2646
5807,2022-09-03,Delfina Latchford,12.192,4.1148
5808,2022-09-03,Delfina Latchford,87.168,8.7168
5809,2022-09-03,Delfina Latchford,31.744,8.3328
5810,2022-02-05,Karen Bern,132.224,-18.1808
5811,2021-03-21,Justin Deggeller,105.52,48.5392
5812,2021-03-21,Justin Deggeller,91.96,15.6332
5813,2021-03-21,Justin Deggeller,1487.976,185.997
5814,2021-07-01,Steven Roelle,19.44,9.3312
5815,2021-06-14,Amy Cox,11.672,-0.7295
5816,2020-11-25,Lynn Smith,279.96,78.3888
5817,2020-11-25,Lynn Smith,12.912,4.6806
5818,2020-11-25,Lynn Smith,17.088,5.7672
5819,2020-11-25,Lynn Smith,93.15,44.712
5820,2020-11-25,Lynn Smith,11.52,5.6448
5821,2023-05-12,Charles Sheldon,238.62,4.7724
5822,2023-05-12,Charles Sheldon,7.77,2.0979
5823,2023-05-12,Charles Sheldon,285.48,-10.7055
5824,2023-05-12,Charles Sheldon,19.168,6.4692
5825,2020-05-01,Andrew Roberts,26.136,1.9602
5826,2023-09-03,Katrina Bavinger,419.4,201.312
5827,2023-09-03,Katrina Bavinger,90.801,14.1246
5828,2023-09-03,Katrina Bavinger,181.764,-8.0784
5829,2023-09-03,Katrina Bavinger,5.56,2.224
5830,2022-12-02,Michael Moore,581.96,104.7528
5831,2022-12-02,Michael Moore,29.98,8.0946
5832,2021-07-17,Roland Fjeld,519.96,176.7864
5833,2022-07-20,Beth Paige,6.264,2.0358
5834,2022-07-20,Beth Paige,363.92,0
5835,2021-06-08,Max Jones,64.2,-42.8
5836,2021-06-08,Max Jones,38.52,-26.964
5837,2021-06-08,Max Jones,72.6,-8.1675
5838,2023-11-27,Doug O'Connell,57.568,5.7568
5839,2021-03-26,Mark Van Huff,83.7,3.348
5840,2021-09-21,Michael Grace,32.4,15.552
5841,2021-09-21,Michael Grace,47.98,11.0354
5842,2021-11-16,Brian Stugart,415.968,51.996
5843,2021-11-16,Brian Stugart,304.9,6.098
5844,2021-11-16,Brian Stugart,80.96,29.1456
5845,2021-11-16,Brian Stugart,777.21,54.4047
5846,2021-11-16,Brian Stugart,32.4,15.552
5847,2021-11-16,Brian Stugart,225.568,2.8196
5848,2021-11-16,Brian Stugart,36.6,15.372
5849,2021-11-09,Philisse Overcash,715.64,178.91
5850,2021-11-09,Philisse Overcash,795.51,143.1918
5851,2021-11-09,Philisse Overcash,549.99,274.995
5852,2021-11-09,Philisse Overcash,74.76,34.3896
5853,2021-11-09,Philisse Overcash,29.22,12.8568
5854,2020-09-09,Dianna Arnett,9.64,4.7236
5855,2021-08-04,Anna Häberlin,33.488,-1.2558
5856,2021-08-04,Anna Häberlin,23.04,-4.896
5857,2021-08-04,Anna Häberlin,1.362,-2.1792
5858,2021-08-04,Anna Häberlin,14.76,-11.439
5859,2023-09-03,Joe Kamberova,239.666,14.098
5860,2021-10-31,MaryBeth Skach,301.96,45.294
5861,2021-04-28,Jim Kriz,7.968,2.8884
5862,2022-04-30,Chris McAfee,109.92,53.8608
5863,2022-04-30,Chris McAfee,19.44,9.3312
5864,2022-04-30,Chris McAfee,11.16,4.3524
5865,2020-08-04,Ricardo Sperren,79.47,22.2516
5866,2020-08-04,Ricardo Sperren,4.56,2.0064
5867,2020-08-04,Ricardo Sperren,1133.35,294.671
5868,2022-01-03,Ben Peterman,4.672,0.584
5869,2022-01-03,Ben Peterman,104.58,-80.178
5870,2022-11-06,Michelle Arnett,1603.136,100.196
5871,2022-06-13,Ed Braxton,1293.488,80.843
5872,2022-09-23,Ruben Dartt,127.95,21.7515
5873,2023-03-30,Maria Etezadi,59.76,16.7328
5874,2023-06-04,Erica Hernandez,108.08,54.04
5875,2023-06-04,Erica Hernandez,9.54,4.3884
5876,2021-04-06,Frank Merwin,11.736,1.0269
5877,2020-05-20,Frank Gastineau,447.86,219.4514
5878,2020-05-20,Frank Gastineau,17.94,8.7906
5879,2020-05-20,Frank Gastineau,245.88,68.8464
5880,2022-09-04,Mark Van Huff,192.16,92.2368
5881,2022-09-17,Jane Waco,801.568,50.098
5882,2022-09-17,Jane Waco,368.91,180.7659
5883,2022-09-17,Jane Waco,885.528,-99.6219
5884,2022-03-12,Edward Hooks,28.28,7.3528
5885,2022-03-12,Edward Hooks,4912.59,196.5036
5886,2020-10-15,Lynn Smith,14.352,5.0232
5887,2020-10-15,Lynn Smith,179.97,86.3856
5888,2023-10-08,Barry Pond,42.76,11.1176
5889,2021-05-06,Chris Cortes,45.68,21.0128
5890,2022-04-13,Jill Matthias,25.06,11.7782
5891,2022-11-20,Roger Demir,38.432,13.4512
5892,2022-11-20,Roger Demir,21.568,1.6176
5893,2022-11-20,Roger Demir,81.576,2.0394
5894,2023-09-10,Shahid Shariari,2.78,1.3622
5895,2023-09-09,Keith Dawkins,99.87,23.9688
5896,2020-10-31,Paul Lucas,44.4,22.2
5897,2020-10-31,Paul Lucas,21.4,9.63
5898,2022-04-02,Zuschuss Donatelli,71.12,22.0472
5899,2022-04-02,Zuschuss Donatelli,259.96,124.7808
5900,2023-01-11,Linda Southworth,9.78,4.89
5901,2021-11-19,Patrick Bzostek,24.192,7.56
5902,2022-11-26,Pamela Coakley,31.56,10.4148
5903,2023-11-06,Frank Merwin,59.94,28.1718
5904,2023-11-06,Frank Merwin,45.36,22.2264
5905,2023-11-06,Frank Merwin,26.4,12.672
5906,2023-11-06,Frank Merwin,41.4,19.872
5907,2023-11-06,Frank Merwin,16.95,1.017
5908,2022-12-01,Keith Dawkins,24.704,9.264
5909,2022-12-01,Keith Dawkins,59.7,26.865
5910,2022-12-01,Keith Dawkins,14.52,5.6628
5911,2022-12-01,Keith Dawkins,104.184,33.8598
5912,2022-12-16,Steve Carroll,46.53,13.0284
5913,2020-08-23,Dorothy Wardle,25.5,6.63
5914,2021-09-16,Peter Fuller,14.9,1.043
5915,2021-09-16,Peter Fuller,87.71,41.2237
5916,2021-09-16,Peter Fuller,199.764,8.8784
5917,2021-09-16,Peter Fuller,94.6,27.434
5918,2021-09-16,Peter Fuller,4228.704,158.5764
5919,2021-09-16,Peter Fuller,2003.92,-25.049
5920,2021-09-16,Peter Fuller,209.97,58.7916
5921,2021-09-16,Peter Fuller,659.9,217.767
5922,2021-09-16,Peter Fuller,110.96,53.2608
5923,2021-09-16,Peter Fuller,67.8,1.356
5924,2022-11-25,Dean Katz,313.176,-120.0508
5925,2023-11-19,Richard Bierner,22.96,6.6584
5926,2023-06-03,Giulietta Dortch,1099.5,362.835
5927,2020-04-07,Ruben Ausman,1215.92,316.1392
5928,2020-10-10,Dorothy Badders,7.31,3.4357
5929,2020-10-10,Dorothy Badders,8.92,3.9248
5930,2023-07-07,Rob Lucas,87.21,-45.3492
5931,2023-07-07,Rob Lucas,15.552,5.4432
5932,2023-07-07,Rob Lucas,683.988,-113.998
5933,2023-07-07,Rob Lucas,13.392,1.0044
5934,2023-07-07,Rob Lucas,16.776,4.8231
5935,2023-07-07,Rob Lucas,527.92,85.787
5936,2022-07-03,Rick Bensley,25.4,8.636
5937,2022-07-03,Rick Bensley,177.48,19.9665
5938,2022-07-03,Rick Bensley,71.976,8.997
5939,2023-05-19,Jason Fortune-,95.992,9.5992
5940,2023-05-19,Jason Fortune-,13.216,4.2952
5941,2023-10-12,Robert Waldorf,435.84,130.752
5942,2023-10-12,Robert Waldorf,5.88,1.5876
5943,2022-08-05,Vivek Gonzalez,211.168,18.4772
5944,2020-08-24,Janet Molinari,6.28,2.6376
5945,2020-08-24,Janet Molinari,95.1,30.432
5946,2020-08-24,Janet Molinari,25.92,12.4416
5947,2020-08-24,Janet Molinari,48.84,13.1868
5948,2021-09-13,Brad Eason,25.9,12.691
5949,2023-03-05,Claudia Bergmann,42.68,19.6328
5950,2023-03-05,Claudia Bergmann,299.97,125.9874
5951,2023-03-05,Claudia Bergmann,262.24,78.672
5952,2023-03-05,Claudia Bergmann,234.36,112.4928
5953,2023-04-15,Shirley Daniels,20.736,7.2576
5954,2020-03-29,Susan Gilcrest,10.5,2.94
5955,2020-11-10,Tom Stivers,23.968,7.7896
5956,2020-11-10,Tom Stivers,521.96,-250.5408
5957,2022-03-11,Dean Katz,676.55,6.7655
5958,2022-03-11,Dean Katz,154.9,40.274
5959,2022-03-11,Dean Katz,30.56,14.9744
5960,2022-03-11,Dean Katz,770.352,77.0352
5961,2023-02-08,Marina Lichtenstein,21.12,6.5472
5962,2020-11-10,Matt Abelman,575.928,57.5928
5963,2020-11-10,Matt Abelman,7.78,2.0228
5964,2020-11-10,Matt Abelman,123.92,55.764
5965,2023-08-20,Lisa Ryan,17.22,5.166
5966,2023-08-20,Lisa Ryan,226.56,63.4368
5967,2023-08-20,Lisa Ryan,107.88,10.788
5968,2022-01-14,Bill Eplett,81.98,40.1702
5969,2020-07-19,Charles Crestani,104.85,50.328
5970,2020-07-19,Charles Crestani,8.704,3.1552
5971,2020-07-19,Charles Crestani,19.92,9.7608
5972,2020-07-19,Charles Crestani,43.02,15.4872
5973,2023-02-05,Bryan Davis,240.784,30.098
5974,2021-12-24,Jim Kriz,414.96,124.488
5975,2022-10-07,Doug Bickford,387.72,-67.851
5976,2023-07-13,Rick Reed,360.38,93.6988
5977,2023-07-13,Rick Reed,13.56,6.2376
5978,2023-04-24,Susan Vittorini,552,34.5
5979,2020-09-06,Rick Bensley,429.9,111.774
5980,2020-09-06,Rick Bensley,32.06,15.3888
5981,2020-09-06,Rick Bensley,161.96,45.3488
5982,2020-09-06,Rick Bensley,19.86,5.7594
5983,2022-11-20,Mike Vittorini,12.96,6.3504
5984,2023-09-16,Evan Henry,20.544,6.42
5985,2022-07-18,Joy Smith,185.58,76.0878
5986,2022-07-18,Joy Smith,77.56,35.6776
5987,2022-07-18,Joy Smith,87.92,0.8792
5988,2022-07-18,Joy Smith,245.94,120.5106
5989,2022-07-18,Joy Smith,8.6,4.042
5990,2022-07-18,Joy Smith,504.9,126.225
5991,2023-09-15,Erica Smith,2357.488,884.058
5992,2023-09-15,Erica Smith,369.544,32.3351
5993,2023-09-15,Erica Smith,184.752,-20.7846
5994,2022-12-10,Noel Staavos,64.96,-4.06
5995,2022-12-10,Noel Staavos,13.52,1.69
5996,2022-12-10,Noel Staavos,458.43,-137.529
5997,2022-12-10,Noel Staavos,387.136,24.196
5998,2022-12-10,Noel Staavos,328.59,-147.8655
5999,2020-12-09,Sally Hughsby,338.352,4.2294
6000,2020-12-09,Sally Hughsby,25.92,12.4416
6001,2020-12-09,Sally Hughsby,91.36,42.0256
6002,2020-12-12,Randy Ferguson,87.96,7.6965
6003,2020-12-12,Randy Ferguson,5.214,-4.1712
6004,2023-09-21,Dan Lawera,12.294,-8.6058
6005,2023-09-07,Allen Goldenen,19.76,8.2992
6006,2021-11-01,Scot Wooten,109.764,8.5372
6007,2023-12-11,Katherine Nockton,128.85,3.8655
6008,2023-04-01,George Bell,127.95,21.7515
6009,2021-12-29,Clay Ludtke,68.52,31.5192
6010,2021-12-29,Clay Ludtke,74.94,14.2386
6011,2021-12-29,Clay Ludtke,2548.56,286.713
6012,2021-12-29,Clay Ludtke,271.44,122.148
6013,2021-12-29,Clay Ludtke,287.88,35.985
6014,2022-03-09,Karen Ferguson,14.9,7.152
6015,2022-03-09,Karen Ferguson,4158.912,363.9048
6016,2020-04-05,Andy Yotov,91.96,15.6332
6017,2020-04-05,Andy Yotov,33.11,12.9129
6018,2020-04-05,Andy Yotov,19.44,9.3312
6019,2020-04-05,Andy Yotov,55.48,26.6304
6020,2020-10-04,Brian Derr,91.92,11.49
6021,2022-08-12,Hunter Glantz,17.34,4.6818
6022,2022-08-12,Hunter Glantz,71.98,15.1158
6023,2020-11-16,Cassandra Brandow,7.08,2.478
6024,2023-04-24,Linda Southworth,69.98,4.8986
6025,2023-08-24,Darrin Martin,646.272,64.6272
6026,2023-08-24,Darrin Martin,10.368,3.7584
6027,2023-02-22,Ann Chong,8.4,0.336
6028,2023-02-22,Ann Chong,71.96,25.186
6029,2022-11-18,Liz Thompson,18.48,6.006
6030,2022-11-13,Tim Brockman,9.84,2.8536
6031,2023-07-06,Angele Hood,239.24,23.924
6032,2022-12-24,Saphhira Shifley,21.12,6.5472
6033,2023-04-23,Tamara Dahlen,54.9,15.372
6034,2021-12-13,Paul Prost,15.24,5.1816
6035,2021-04-18,Patrick Gardner,19.568,-52.8336
6036,2021-04-18,Patrick Gardner,310.392,-512.1468
6037,2022-09-03,Anna Andreadi,42.6,16.614
6038,2022-09-03,Anna Andreadi,113.94,54.6912
6039,2022-09-03,Anna Andreadi,129.92,5.1968
6040,2022-09-03,Anna Andreadi,5.28,2.5344
6041,2023-09-24,Frank Atkinson,859.2,75.18
6042,2023-09-24,Frank Atkinson,506.28,177.198
6043,2022-02-03,Tracy Blumstein,14.368,3.9512
6044,2023-05-19,Adam Hart,314.352,-35.3646
6045,2023-05-19,Adam Hart,27.888,10.1094
6046,2021-09-02,Cathy Prescott,238.152,89.307
6047,2022-06-08,Benjamin Farhat,692.94,173.235
6048,2021-11-06,Christine Phan,16.146,-12.9168
6049,2021-11-06,Christine Phan,1345.485,-1031.5385
6050,2022-06-14,Lynn Smith,173.488,54.215
6051,2021-04-24,Trudy Schmidt,57.75,16.17
6052,2021-04-24,Trudy Schmidt,272.4,76.272
6053,2022-09-22,Joni Sundaresam,11.952,4.0338
6054,2022-09-22,Joni Sundaresam,28,7.7
6055,2022-09-22,Joni Sundaresam,12.201,-9.7608
6056,2022-08-17,Natalie Fritzler,2.068,-3.4122
6057,2022-08-17,Natalie Fritzler,83.84,30.392
6058,2020-03-01,Kristina Nunn,11.36,5.3392
6059,2020-03-01,Kristina Nunn,36.4,17.472
6060,2020-12-29,Guy Armstrong,27.968,6.992
6061,2021-04-09,Eugene Hildebrand,142.04,38.3508
6062,2021-04-09,Eugene Hildebrand,14.67,6.0147
6063,2021-12-24,Ralph Arnett,1199.96,224.9925
6064,2021-12-24,Ralph Arnett,12.6,6.174
6065,2021-12-24,Ralph Arnett,17.94,8.073
6066,2021-04-04,Ted Trevino,23.904,7.7688
6067,2021-01-16,Amy Hunt,88.96,10.008
6068,2023-05-20,Chuck Clark,518.272,-97.176
6069,2023-05-20,Chuck Clark,6.98,3.3504
6070,2023-05-20,Chuck Clark,343.2,38.61
6071,2023-08-13,Keith Dawkins,17.544,5.9211
6072,2021-12-30,Barry Gonzalez,152.688,-26.7204
6073,2021-12-30,Barry Gonzalez,3.488,0.5668
6074,2021-12-30,Barry Gonzalez,5.888,-1.3248
6075,2023-12-25,Fred Hopkins,153.552,51.8238
6076,2023-12-25,Fred Hopkins,270.62,2.7062
6077,2022-08-31,Patrick Gardner,468.9,206.316
6078,2022-08-31,Patrick Gardner,72.48,30.4416
6079,2022-08-31,Patrick Gardner,10.95,3.285
6080,2022-08-31,Patrick Gardner,191.82,61.3824
6081,2023-08-05,Nick Zandusky,151.056,7.5528
6082,2020-02-18,Troy Blackwell,25.16,-11.322
6083,2022-11-21,Jeremy Ellison,6.216,-9.6348
6084,2022-11-21,Jeremy Ellison,23.616,2.6568
6085,2022-11-21,Jeremy Ellison,24.032,-0.6008
6086,2022-11-21,Jeremy Ellison,2.088,0.6786
6087,2022-11-21,Jeremy Ellison,4.488,-6.732
6088,2021-12-13,Eric Hoffmann,29.22,12.8568
6089,2021-06-12,Barbara Fisher,6.48,3.1104
6090,2023-12-28,Pamela Coakley,1.188,-0.99
6091,2023-09-20,Seth Vernon,272.646,18.1764
6092,2023-09-20,Seth Vernon,212.8,95.76
6093,2023-09-20,Seth Vernon,38.52,18.1044
6094,2023-09-20,Seth Vernon,72.64,21.792
6095,2023-09-20,Seth Vernon,45.4,12.712
6096,2023-09-20,Seth Vernon,13.76,6.3296
6097,2023-09-20,Seth Vernon,80.991,8.0991
6098,2023-09-20,Seth Vernon,11.784,3.9771
6099,2023-09-20,Seth Vernon,4.36,1.7876
6100,2023-09-20,Seth Vernon,2888.127,609.7157
6101,2023-09-20,Seth Vernon,1299.66,350.9082
6102,2023-09-20,Seth Vernon,2254.41,375.735
6103,2023-09-20,Seth Vernon,104.85,28.3095
6104,2023-09-20,Seth Vernon,59.97,20.3898
6105,2023-08-22,Dean percer,314.532,-83.8752
6106,2021-06-17,Harold Ryan,13.632,3.5784
6107,2020-12-19,William Brown,19.432,-49.5516
6108,2020-12-19,William Brown,65.44,-8.18
6109,2022-09-10,Adam Shillingsburg,6,2.1
6110,2022-09-10,Adam Shillingsburg,1.908,-3.2436
6111,2022-11-11,Susan Pistek,1474.802,-21.0686
6112,2022-11-11,Susan Pistek,110.096,33.0288
6113,2022-11-11,Susan Pistek,16.752,5.4444
6114,2022-11-11,Susan Pistek,1537.074,0
6115,2022-11-11,Susan Pistek,449.372,-12.8392
6116,2022-03-13,Stephanie Phelps,41.904,14.1426
6117,2022-11-12,Corinna Mitchell,2279.96,592.7896
6118,2022-11-12,Corinna Mitchell,14.94,6.8724
6119,2023-09-19,Justin Ritter,191.976,19.1976
6120,2023-09-19,Justin Ritter,23.832,6.5538
6121,2023-09-19,Justin Ritter,409.216,61.3824
6122,2023-09-19,Justin Ritter,72.588,-128.2388
6123,2023-12-04,Christy Brittain,61.568,4.6176
6124,2021-08-30,Shirley Daniels,20.96,6.812
6125,2023-06-03,Saphhira Shifley,44.75,8.5025
6126,2023-06-03,Saphhira Shifley,11.96,5.382
6127,2023-06-03,Saphhira Shifley,3.912,1.2714
6128,2022-03-30,Erica Hackney,327.996,54.666
6129,2020-10-24,Aaron Hawkins,49.408,18.528
6130,2023-03-26,Evan Minnotte,53.25,20.7675
6131,2023-03-26,Evan Minnotte,3.76,1.316
6132,2020-12-26,Thomas Brumley,767.214,161.9674
6133,2023-09-15,Alan Barnes,163.96,59.4355
6134,2022-08-15,Anthony O'Donnell,161.28,12.096
6135,2022-11-03,Thomas Thornton,192.8,55.912
6136,2021-10-17,Kristina Nunn,27.696,3.462
6137,2021-10-17,Kristina Nunn,73.164,-186.5682
6138,2022-10-30,Frank Olsen,32.064,11.2224
6139,2020-03-29,Guy Armstrong,205.666,-12.098
6140,2021-04-17,Nathan Cano,115.44,30.0144
6141,2023-07-09,Jamie Frazer,274.8,134.652
6142,2023-07-09,Jamie Frazer,195.64,3.9128
6143,2023-07-09,Jamie Frazer,257.98,74.8142
6144,2023-07-09,Jamie Frazer,119.04,48.8064
6145,2023-06-27,Greg Tran,20.07,9.2322
6146,2020-12-21,Khloe Miller,11.76,3.1752
6147,2023-11-21,Patrick Jones,11.76,3.1752
6148,2023-11-21,Patrick Jones,40.736,14.7668
6149,2022-06-26,Anna Chung,201.584,12.599
6150,2023-12-28,Jason Gross,340.704,-34.0704
6151,2022-04-07,Raymond Messe,354.9,88.725
6152,2020-03-17,Eileen Kiefer,1198.33,70.49
6153,2023-07-03,Rob Dowd,87.92,0.8792
6154,2023-04-20,Cynthia Voltz,51.968,10.3936
6155,2023-04-20,Cynthia Voltz,51.336,5.7753
6156,2023-04-20,Cynthia Voltz,332.704,33.2704
6157,2023-04-20,Cynthia Voltz,42.408,9.5418
6158,2022-08-02,Alex Grayson,81.54,38.3238
6159,2022-08-02,Alex Grayson,167.28,23.4192
6160,2022-12-02,Gary McGarr,772.68,108.1752
6161,2020-03-18,Matt Connell,323.976,28.3479
6162,2020-03-18,Matt Connell,11.808,3.9852
6163,2020-03-18,Matt Connell,26.16,1.962
6164,2020-03-18,Matt Connell,33.57,-25.737
6165,2020-03-18,Matt Connell,4.992,1.3728
6166,2020-03-18,Matt Connell,20.016,5.5044
6167,2020-03-18,Matt Connell,170.24,53.2
6168,2021-04-19,Erica Smith,117.456,44.046
6169,2021-09-18,Rick Wilson,22.96,11.2504
6170,2020-08-26,Michael Moore,13.36,6.4128
6171,2022-12-18,Mark Haberlin,34.248,11.5587
6172,2022-12-18,Mark Haberlin,3.52,1.0208
6173,2020-08-01,Nick Zandusky,26.7,12.549
6174,2020-08-01,Nick Zandusky,21.2,9.116
6175,2020-08-01,Nick Zandusky,838.38,226.3626
6176,2021-09-20,Giulietta Baptist,1690.04,422.51
6177,2021-09-20,Giulietta Baptist,85.96,24.0688
6178,2021-09-20,Giulietta Baptist,121.96,57.3212
